Time America/Tijuana UTC-08:00,Temperature
11/8/2024 11:54:00,13.46
11/8/2024 12:04:00,13.47
11/8/2024 12:14:00,13.47
11/8/2024 12:24:00,13.47
11/8/2024 12:34:00,13.46
11/8/2024 12:44:00,13.45
11/8/2024 12:54:00,13.46
11/8/2024 13:04:00,13.45
11/8/2024 13:14:00,13.44
11/8/2024 13:24:00,13.44
11/8/2024 13:34:00,13.44
11/8/2024 13:44:00,13.44
11/8/2024 13:54:00,13.44
11/8/2024 14:04:00,13.45
11/8/2024 14:14:00,13.47
11/8/2024 14:24:00,13.5
11/8/2024 14:34:00,13.51
11/8/2024 14:44:00,13.52
11/8/2024 14:54:00,13.54
11/8/2024 15:04:00,13.56
11/8/2024 15:14:00,13.59
11/8/2024 15:24:00,13.61
11/8/2024 15:34:00,13.64
11/8/2024 15:44:00,13.68
11/8/2024 15:54:00,13.72
11/8/2024 16:04:00,13.77
11/8/2024 16:14:00,13.81
11/8/2024 16:24:00,13.85
11/8/2024 16:34:00,13.89
11/8/2024 16:44:00,13.93
11/8/2024 16:54:00,13.95
11/8/2024 17:04:00,13.98
11/8/2024 17:14:00,14
11/8/2024 17:24:00,14.01
11/8/2024 17:34:00,14.02
11/8/2024 17:44:00,14.03
11/8/2024 17:54:00,14.03
11/8/2024 18:04:00,14.02
11/8/2024 18:14:00,14.01
11/8/2024 18:24:00,14
11/8/2024 18:34:00,13.98
11/8/2024 18:44:00,13.95
11/8/2024 18:54:00,13.93
11/8/2024 19:04:00,13.9
11/8/2024 19:14:00,13.88
11/8/2024 19:24:00,13.85
11/8/2024 19:34:00,13.82
11/8/2024 19:44:00,13.79
11/8/2024 19:54:00,13.76
11/8/2024 20:04:00,13.72
11/8/2024 20:14:00,13.69
11/8/2024 20:24:00,13.67
11/8/2024 20:34:00,13.63
11/8/2024 20:44:00,13.59
11/8/2024 20:54:00,13.55
11/8/2024 21:04:00,13.52
11/8/2024 21:14:00,13.47
11/8/2024 21:24:00,13.44
11/8/2024 21:34:00,13.4
11/8/2024 21:44:00,13.36
11/8/2024 21:54:00,13.32
11/8/2024 22:04:00,13.28
11/8/2024 22:14:00,13.23
11/8/2024 22:24:00,13.2
11/8/2024 22:34:00,13.16
11/8/2024 22:44:00,13.14
11/8/2024 22:54:00,13.11
11/8/2024 23:04:00,13.09
11/8/2024 23:14:00,13.07
11/8/2024 23:24:00,13.05
11/8/2024 23:34:00,13.03
11/8/2024 23:44:00,13.02
11/8/2024 23:54:00,13
11/9/2024 0:04:00,12.99
11/9/2024 0:14:00,12.96
11/9/2024 0:24:00,12.96
11/9/2024 0:34:00,12.94
11/9/2024 0:44:00,12.93
11/9/2024 0:54:00,12.9
11/9/2024 1:04:00,12.89
11/9/2024 1:14:00,12.88
11/9/2024 1:24:00,12.86
11/9/2024 1:34:00,12.85
11/9/2024 1:44:00,12.83
11/9/2024 1:54:00,12.81
11/9/2024 2:04:00,12.8
11/9/2024 2:14:00,12.78
11/9/2024 2:24:00,12.77
11/9/2024 2:34:00,12.75
11/9/2024 2:44:00,12.74
11/9/2024 2:54:00,12.72
11/9/2024 3:04:00,12.71
11/9/2024 3:14:00,12.69
11/9/2024 3:24:00,12.68
11/9/2024 3:34:00,12.66
11/9/2024 3:44:00,12.65
11/9/2024 3:54:00,12.63
11/9/2024 4:04:00,12.61
11/9/2024 4:14:00,12.59
11/9/2024 4:24:00,12.58
11/9/2024 4:34:00,12.56
11/9/2024 4:44:00,12.55
11/9/2024 4:54:00,12.54
11/9/2024 5:04:00,12.51
11/9/2024 5:14:00,12.49
11/9/2024 5:24:00,12.47
11/9/2024 5:34:00,12.44
11/9/2024 5:44:00,12.43
11/9/2024 5:54:00,12.41
11/9/2024 6:04:00,12.37
11/9/2024 6:14:00,12.35
11/9/2024 6:24:00,12.33
11/9/2024 6:34:00,12.29
11/9/2024 6:44:00,12.24
11/9/2024 6:54:00,12.22
11/9/2024 7:04:00,12.19
11/9/2024 7:14:00,12.17
11/9/2024 7:24:00,12.15
11/9/2024 7:34:00,12.13
11/9/2024 7:44:00,12.12
11/9/2024 7:54:00,12.11
11/9/2024 8:04:00,12.11
11/9/2024 8:14:00,12.11
11/9/2024 8:24:00,12.12
11/9/2024 8:34:00,12.12
11/9/2024 8:44:00,12.13
11/9/2024 8:54:00,12.15
11/9/2024 9:04:00,12.18
11/9/2024 9:14:00,12.21
11/9/2024 9:24:00,12.24
11/9/2024 9:34:00,12.28
11/9/2024 9:44:00,12.31
11/9/2024 9:54:00,12.35
11/9/2024 10:04:00,12.39
11/9/2024 10:14:00,12.43
11/9/2024 10:24:00,12.48
11/9/2024 10:34:00,12.55
11/9/2024 10:44:00,12.62
11/9/2024 10:54:00,12.68
11/9/2024 11:04:00,12.75
11/9/2024 11:24:00,12.87
11/9/2024 11:34:00,12.93
11/9/2024 11:44:00,12.97
11/9/2024 11:54:00,13.01
11/9/2024 12:04:00,13.04
11/9/2024 12:14:00,13.07
11/9/2024 12:24:00,13.09
11/9/2024 12:34:00,13.11
11/9/2024 12:44:00,13.12
11/9/2024 12:54:00,13.13
11/9/2024 13:04:00,13.15
11/9/2024 13:14:00,13.17
11/9/2024 13:24:00,13.2
11/9/2024 13:34:00,13.22
11/9/2024 13:44:00,13.24
11/9/2024 13:54:00,13.26
11/9/2024 14:04:00,13.29
11/9/2024 14:14:00,13.3
11/9/2024 14:24:00,13.33
11/9/2024 14:34:00,13.35
11/9/2024 14:44:00,13.37
11/9/2024 14:54:00,13.4
11/9/2024 15:04:00,13.43
11/9/2024 15:14:00,13.47
11/9/2024 15:24:00,13.49
11/9/2024 15:34:00,13.53
11/9/2024 15:44:00,13.56
11/9/2024 15:54:00,13.6
11/9/2024 16:04:00,13.65
11/9/2024 16:14:00,13.69
11/9/2024 16:24:00,13.73
11/9/2024 16:34:00,13.77
11/9/2024 16:44:00,13.8
11/9/2024 16:54:00,13.83
11/9/2024 17:04:00,13.85
11/9/2024 17:14:00,13.87
11/9/2024 17:24:00,13.88
11/9/2024 17:34:00,13.89
11/9/2024 17:44:00,13.9
11/9/2024 17:54:00,13.9
11/9/2024 18:04:00,13.9
11/9/2024 18:14:00,13.9
11/9/2024 18:24:00,13.89
11/9/2024 18:34:00,13.88
11/9/2024 18:44:00,13.87
11/9/2024 18:54:00,13.86
11/9/2024 19:04:00,13.84
11/9/2024 19:14:00,13.82
11/9/2024 19:24:00,13.8
11/9/2024 19:34:00,13.78
11/9/2024 19:44:00,13.76
11/9/2024 19:54:00,13.74
11/9/2024 20:04:00,13.71
11/9/2024 20:14:00,13.69
11/9/2024 20:24:00,13.66
11/9/2024 20:34:00,13.63
11/9/2024 20:44:00,13.6
11/9/2024 20:54:00,13.57
11/9/2024 21:04:00,13.55
11/9/2024 21:14:00,13.52
11/9/2024 21:24:00,13.49
11/9/2024 21:34:00,13.47
11/9/2024 21:44:00,13.45
11/9/2024 21:54:00,13.43
11/9/2024 22:04:00,13.41
11/9/2024 22:14:00,13.39
11/9/2024 22:24:00,13.37
11/9/2024 22:34:00,13.36
11/9/2024 22:44:00,13.33
11/9/2024 22:54:00,13.32
11/9/2024 23:04:00,13.31
11/9/2024 23:14:00,13.29
11/9/2024 23:24:00,13.27
11/9/2024 23:34:00,13.25
11/9/2024 23:44:00,13.23
11/9/2024 23:54:00,13.21
11/10/2024 0:04:00,13.2
11/10/2024 0:14:00,13.19
11/10/2024 0:24:00,13.17
11/10/2024 0:34:00,13.16
11/10/2024 0:44:00,13.14
11/10/2024 0:54:00,13.12
11/10/2024 1:04:00,13.09
11/10/2024 1:14:00,13.07
11/10/2024 1:24:00,13.05
11/10/2024 1:34:00,13.03
11/10/2024 1:44:00,13
11/10/2024 1:54:00,12.98
11/10/2024 2:04:00,12.96
11/10/2024 2:14:00,12.93
11/10/2024 2:24:00,12.91
11/10/2024 2:34:00,12.88
11/10/2024 2:44:00,12.87
11/10/2024 2:54:00,12.84
11/10/2024 3:04:00,12.81
11/10/2024 3:14:00,12.79
11/10/2024 3:24:00,12.76
11/10/2024 3:34:00,12.73
11/10/2024 3:44:00,12.72
11/10/2024 3:54:00,12.69
11/10/2024 4:04:00,12.67
11/10/2024 4:14:00,12.65
11/10/2024 4:24:00,12.62
11/10/2024 4:34:00,12.59
11/10/2024 4:44:00,12.56
11/10/2024 4:54:00,12.54
11/10/2024 5:04:00,12.53
11/10/2024 5:14:00,12.51
11/10/2024 5:24:00,12.48
11/10/2024 5:34:00,12.46
11/10/2024 5:44:00,12.44
11/10/2024 5:54:00,12.41
11/10/2024 6:04:00,12.39
11/10/2024 6:14:00,12.35
11/10/2024 6:24:00,12.33
11/10/2024 6:34:00,12.31
11/10/2024 6:44:00,12.29
11/10/2024 6:54:00,12.27
11/10/2024 7:04:00,12.26
11/10/2024 7:14:00,12.24
11/10/2024 7:24:00,12.23
11/10/2024 7:34:00,12.22
11/10/2024 7:44:00,12.2
11/10/2024 7:54:00,12.21
11/10/2024 8:04:00,12.2
11/10/2024 8:14:00,12.21
11/10/2024 8:24:00,12.22
11/10/2024 8:34:00,12.23
11/10/2024 8:44:00,12.24
11/10/2024 8:54:00,12.26
11/10/2024 9:04:00,12.29
11/10/2024 9:14:00,12.31
11/10/2024 9:24:00,12.35
11/10/2024 9:34:00,12.38
11/10/2024 9:44:00,12.41
11/10/2024 9:54:00,12.44
11/10/2024 10:04:00,12.48
11/10/2024 10:14:00,12.53
11/10/2024 10:24:00,12.57
11/10/2024 10:34:00,12.63
11/10/2024 10:44:00,12.7
11/10/2024 10:54:00,12.77
11/10/2024 11:04:00,12.84
11/10/2024 11:14:00,12.89
11/10/2024 11:24:00,12.95
11/10/2024 11:34:00,12.99
11/10/2024 11:44:00,13.03
11/10/2024 11:54:00,13.07
11/10/2024 12:04:00,13.1
11/10/2024 12:14:00,13.14
11/10/2024 12:24:00,13.17
11/10/2024 12:34:00,13.2
11/10/2024 12:44:00,13.22
11/10/2024 12:54:00,13.24
11/10/2024 13:04:00,13.26
11/10/2024 13:14:00,13.28
11/10/2024 13:24:00,13.3
11/10/2024 13:34:00,13.33
11/10/2024 13:44:00,13.35
11/10/2024 13:54:00,13.38
11/10/2024 14:04:00,13.41
11/10/2024 14:14:00,13.44
11/10/2024 14:24:00,13.47
11/10/2024 14:34:00,13.5
11/10/2024 14:44:00,13.53
11/10/2024 14:54:00,13.56
11/10/2024 15:04:00,13.59
11/10/2024 15:14:00,13.62
11/10/2024 15:24:00,13.65
11/10/2024 15:34:00,13.7
11/10/2024 15:44:00,13.73
11/10/2024 15:54:00,13.78
11/10/2024 16:04:00,13.82
11/10/2024 16:14:00,13.86
11/10/2024 16:24:00,13.89
11/10/2024 16:34:00,13.92
11/10/2024 16:44:00,13.94
11/10/2024 16:54:00,13.95
11/10/2024 17:04:00,13.97
11/10/2024 17:14:00,13.98
11/10/2024 17:24:00,14
11/10/2024 17:34:00,14.01
11/10/2024 17:44:00,14.02
11/10/2024 17:54:00,14.03
11/10/2024 18:04:00,14.05
11/10/2024 18:14:00,14.05
11/10/2024 18:24:00,14.05
11/10/2024 18:34:00,14.06
11/10/2024 18:44:00,14.07
11/10/2024 18:54:00,14.07
11/10/2024 19:04:00,14.07
11/10/2024 19:14:00,14.07
11/10/2024 19:24:00,14.07
11/10/2024 19:34:00,14.07
11/10/2024 19:44:00,14.06
11/10/2024 19:54:00,14.06
11/10/2024 20:04:00,14.06
11/10/2024 20:14:00,14.05
11/10/2024 20:24:00,14.04
11/10/2024 20:34:00,14.03
11/10/2024 20:44:00,14.02
11/10/2024 20:54:00,14
11/10/2024 21:04:00,14
11/10/2024 21:14:00,13.98
11/10/2024 21:24:00,13.97
11/10/2024 21:34:00,13.95
11/10/2024 21:44:00,13.95
11/10/2024 21:54:00,13.93
11/10/2024 22:04:00,13.92
11/10/2024 22:14:00,13.91
11/10/2024 22:24:00,13.9
11/10/2024 22:34:00,13.89
11/10/2024 22:44:00,13.89
11/10/2024 22:54:00,13.88
11/10/2024 23:04:00,13.87
11/10/2024 23:14:00,13.86
11/10/2024 23:24:00,13.85
11/10/2024 23:34:00,13.84
11/10/2024 23:44:00,13.83
11/10/2024 23:54:00,13.81
11/11/2024 0:04:00,13.81
11/11/2024 0:14:00,13.8
11/11/2024 0:24:00,13.78
11/11/2024 0:34:00,13.77
11/11/2024 0:44:00,13.76
11/11/2024 0:54:00,13.76
11/11/2024 1:04:00,13.74
11/11/2024 1:14:00,13.74
11/11/2024 1:24:00,13.72
11/11/2024 1:34:00,13.7
11/11/2024 1:44:00,13.69
11/11/2024 1:54:00,13.67
11/11/2024 2:04:00,13.64
11/11/2024 2:14:00,13.63
11/11/2024 2:24:00,13.61
11/11/2024 2:34:00,13.58
11/11/2024 2:44:00,13.55
11/11/2024 2:54:00,13.53
11/11/2024 3:04:00,13.5
11/11/2024 3:14:00,13.47
11/11/2024 3:24:00,13.43
11/11/2024 3:34:00,13.39
11/11/2024 3:44:00,13.36
11/11/2024 3:54:00,13.33
11/11/2024 4:04:00,13.3
11/11/2024 4:14:00,13.26
11/11/2024 4:24:00,13.23
11/11/2024 4:34:00,13.21
11/11/2024 4:44:00,13.17
11/11/2024 4:54:00,13.15
11/11/2024 5:04:00,13.12
11/11/2024 5:14:00,13.09
11/11/2024 5:24:00,13.05
11/11/2024 5:34:00,13.03
11/11/2024 5:44:00,13
11/11/2024 5:54:00,12.98
11/11/2024 6:04:00,12.95
11/11/2024 6:14:00,12.93
11/11/2024 6:24:00,12.89
11/11/2024 6:34:00,12.87
11/11/2024 6:44:00,12.85
11/11/2024 6:54:00,12.82
11/11/2024 7:04:00,12.79
11/11/2024 7:14:00,12.76
11/11/2024 7:24:00,12.74
11/11/2024 7:34:00,12.73
11/11/2024 7:44:00,12.71
11/11/2024 7:54:00,12.7
11/11/2024 8:04:00,12.69
11/11/2024 8:14:00,12.7
11/11/2024 8:24:00,12.69
11/11/2024 8:34:00,12.7
11/11/2024 8:44:00,12.71
11/11/2024 8:54:00,12.73
11/11/2024 9:04:00,12.75
11/11/2024 9:14:00,12.79
11/11/2024 9:24:00,12.82
11/11/2024 9:34:00,12.86
11/11/2024 9:44:00,12.9
11/11/2024 9:54:00,12.95
11/11/2024 10:04:00,12.99
11/11/2024 10:14:00,13.05
11/11/2024 10:24:00,13.11
11/11/2024 10:34:00,13.18
11/11/2024 10:44:00,13.25
11/11/2024 10:54:00,13.32
11/11/2024 11:04:00,13.39
11/11/2024 11:14:00,13.46
11/11/2024 11:24:00,13.51
11/11/2024 11:34:00,13.56
11/11/2024 11:44:00,13.61
11/11/2024 11:54:00,13.65
11/11/2024 12:04:00,13.69
11/11/2024 12:14:00,13.72
11/11/2024 12:24:00,13.75
11/11/2024 12:34:00,13.77
11/11/2024 12:44:00,13.8
11/11/2024 12:54:00,13.83
11/11/2024 13:04:00,13.86
11/11/2024 13:14:00,13.88
11/11/2024 13:24:00,13.9
11/11/2024 13:34:00,13.93
11/11/2024 13:54:00,13.97
11/11/2024 14:04:00,13.99
11/11/2024 14:14:00,14.01
11/11/2024 14:24:00,14.03
11/11/2024 14:34:00,14.05
11/11/2024 14:44:00,14.06
11/11/2024 14:54:00,14.08
11/11/2024 15:04:00,14.11
11/11/2024 15:14:00,14.14
11/11/2024 15:24:00,14.18
11/11/2024 15:34:00,14.21
11/11/2024 15:44:00,14.25
11/11/2024 15:54:00,14.28
11/11/2024 16:04:00,14.32
11/11/2024 16:14:00,14.35
11/11/2024 16:24:00,14.38
11/11/2024 16:34:00,14.41
11/11/2024 16:44:00,14.44
11/11/2024 16:54:00,14.46
11/11/2024 17:04:00,14.47
11/11/2024 17:14:00,14.49
11/11/2024 17:24:00,14.5
11/11/2024 17:34:00,14.51
11/11/2024 17:44:00,14.51
11/11/2024 17:54:00,14.52
11/11/2024 18:04:00,14.52
11/11/2024 18:14:00,14.53
11/11/2024 18:24:00,14.53
11/11/2024 18:34:00,14.53
11/11/2024 18:44:00,14.54
11/11/2024 18:54:00,14.54
11/11/2024 19:04:00,14.54
11/11/2024 19:14:00,14.54
11/11/2024 19:24:00,14.55
11/11/2024 19:34:00,14.54
11/11/2024 19:44:00,14.54
11/11/2024 19:54:00,14.54
11/11/2024 20:04:00,14.53
11/11/2024 20:14:00,14.52
11/11/2024 20:24:00,14.51
11/11/2024 20:34:00,14.49
11/11/2024 20:44:00,14.48
11/11/2024 20:54:00,14.46
11/11/2024 21:04:00,14.45
11/11/2024 21:14:00,14.43
11/11/2024 21:24:00,14.42
11/11/2024 21:34:00,14.41
11/11/2024 21:44:00,14.4
11/11/2024 21:54:00,14.39
11/11/2024 22:04:00,14.39
11/11/2024 22:14:00,14.38
11/11/2024 22:24:00,14.37
11/11/2024 22:34:00,14.38
11/11/2024 22:44:00,14.37
11/11/2024 22:54:00,14.37
11/11/2024 23:04:00,14.38
11/11/2024 23:14:00,14.38
11/11/2024 23:24:00,14.38
11/11/2024 23:34:00,14.38
11/11/2024 23:44:00,14.38
11/11/2024 23:54:00,14.38
11/12/2024 0:04:00,14.38
11/12/2024 0:14:00,14.38
11/12/2024 0:24:00,14.38
11/12/2024 0:34:00,14.39
11/12/2024 0:44:00,14.4
11/12/2024 0:54:00,14.4
11/12/2024 1:04:00,14.41
11/12/2024 1:14:00,14.42
11/12/2024 1:24:00,14.42
11/12/2024 1:34:00,14.42
11/12/2024 1:44:00,14.43
11/12/2024 1:54:00,14.42
11/12/2024 2:04:00,14.43
11/12/2024 2:14:00,14.44
11/12/2024 2:24:00,14.44
11/12/2024 2:34:00,14.44
11/12/2024 2:44:00,14.45
11/12/2024 2:54:00,14.45
11/12/2024 3:04:00,14.45
11/12/2024 3:14:00,14.45
11/12/2024 3:24:00,14.44
11/12/2024 3:34:00,14.44
11/12/2024 3:44:00,14.42
11/12/2024 3:54:00,14.43
11/12/2024 4:04:00,14.42
11/12/2024 4:14:00,14.41
11/12/2024 4:24:00,14.4
11/12/2024 4:34:00,14.39
11/12/2024 4:44:00,14.38
11/12/2024 4:54:00,14.37
11/12/2024 5:04:00,14.36
11/12/2024 5:14:00,14.35
11/12/2024 5:24:00,14.35
11/12/2024 5:34:00,14.34
11/12/2024 5:44:00,14.33
11/12/2024 5:54:00,14.31
11/12/2024 6:04:00,14.3
11/12/2024 6:14:00,14.28
11/12/2024 6:24:00,14.26
11/12/2024 6:34:00,14.25
11/12/2024 6:44:00,14.22
11/12/2024 6:54:00,14.2
11/12/2024 7:04:00,14.18
11/12/2024 7:14:00,14.16
11/12/2024 7:24:00,14.14
11/12/2024 7:34:00,14.12
11/12/2024 7:44:00,14.1
11/12/2024 7:54:00,14.09
11/12/2024 8:04:00,14.05
11/12/2024 8:14:00,14.05
11/12/2024 8:24:00,14.05
11/12/2024 8:34:00,14.05
11/12/2024 8:44:00,14.05
11/12/2024 8:54:00,14.06
11/12/2024 9:04:00,14.09
11/12/2024 9:14:00,14.11
11/12/2024 9:24:00,14.13
11/12/2024 9:34:00,14.15
11/12/2024 9:44:00,14.18
11/12/2024 9:54:00,14.21
11/12/2024 10:04:00,14.25
11/12/2024 10:14:00,14.29
11/12/2024 10:24:00,14.35
11/12/2024 10:34:00,14.39
11/12/2024 10:44:00,14.46
11/12/2024 10:54:00,14.54
11/12/2024 11:04:00,14.62
11/12/2024 11:14:00,14.68
11/12/2024 11:24:00,14.75
11/12/2024 11:34:00,14.81
11/12/2024 11:44:00,14.86
11/12/2024 11:54:00,14.91
11/12/2024 12:04:00,14.97
11/12/2024 12:14:00,15.01
11/12/2024 12:24:00,15.06
11/12/2024 12:34:00,15.1
11/12/2024 12:44:00,15.14
11/12/2024 12:54:00,15.19
11/12/2024 13:04:00,15.23
11/12/2024 13:14:00,15.27
11/12/2024 13:24:00,15.31
11/12/2024 13:34:00,15.35
11/12/2024 13:44:00,15.38
11/12/2024 13:54:00,15.41
11/12/2024 14:04:00,15.44
11/12/2024 14:14:00,15.45
11/12/2024 14:24:00,15.46
11/12/2024 14:34:00,15.48
11/12/2024 14:44:00,15.5
11/12/2024 14:54:00,15.51
11/12/2024 15:04:00,15.53
11/12/2024 15:14:00,15.55
11/12/2024 15:24:00,15.55
11/12/2024 15:34:00,15.58
11/12/2024 15:44:00,15.59
11/12/2024 15:54:00,15.6
11/12/2024 16:04:00,15.62
11/12/2024 16:14:00,15.63
11/12/2024 16:24:00,15.63
11/12/2024 16:34:00,15.63
11/12/2024 16:44:00,15.63
11/12/2024 16:54:00,15.63
11/12/2024 17:04:00,15.64
11/12/2024 17:14:00,15.63
11/12/2024 17:24:00,15.64
11/12/2024 17:34:00,15.63
11/12/2024 17:44:00,15.62
11/12/2024 17:54:00,15.62
11/12/2024 18:04:00,15.6
11/12/2024 18:14:00,15.58
11/12/2024 18:24:00,15.57
11/12/2024 18:34:00,15.56
11/12/2024 18:44:00,15.54
11/12/2024 18:54:00,15.51
11/12/2024 19:04:00,15.49
11/12/2024 19:14:00,15.47
11/12/2024 19:24:00,15.45
11/12/2024 19:34:00,15.42
11/12/2024 19:44:00,15.39
11/12/2024 19:54:00,15.36
11/12/2024 20:04:00,15.34
11/12/2024 20:14:00,15.31
11/12/2024 20:24:00,15.27
11/12/2024 20:34:00,15.24
11/12/2024 20:44:00,15.21
11/12/2024 20:54:00,15.17
11/12/2024 21:04:00,15.14
11/12/2024 21:14:00,15.11
11/12/2024 21:24:00,15.09
11/12/2024 21:34:00,15.05
11/12/2024 21:44:00,15.03
11/12/2024 21:54:00,15
11/12/2024 22:04:00,14.96
11/12/2024 22:14:00,14.93
11/12/2024 22:24:00,14.9
11/12/2024 22:34:00,14.87
11/12/2024 22:44:00,14.85
11/12/2024 22:54:00,14.83
11/12/2024 23:04:00,14.81
11/12/2024 23:14:00,14.77
11/12/2024 23:24:00,14.75
11/12/2024 23:34:00,14.73
11/12/2024 23:44:00,14.69
11/12/2024 23:54:00,14.67
11/13/2024 0:04:00,14.65
11/13/2024 0:14:00,14.62
11/13/2024 0:24:00,14.6
11/13/2024 0:34:00,14.58
11/13/2024 0:44:00,14.56
11/13/2024 0:54:00,14.54
11/13/2024 1:04:00,14.51
11/13/2024 1:14:00,14.47
11/13/2024 1:24:00,14.46
11/13/2024 1:34:00,14.45
11/13/2024 1:44:00,14.42
11/13/2024 1:54:00,14.38
11/13/2024 2:04:00,14.35
11/13/2024 2:14:00,14.33
11/13/2024 2:24:00,14.3
11/13/2024 2:34:00,14.27
11/13/2024 2:44:00,14.25
11/13/2024 2:54:00,14.22
11/13/2024 3:04:00,14.19
11/13/2024 3:14:00,14.16
11/13/2024 3:24:00,14.14
11/13/2024 3:34:00,14.11
11/13/2024 3:44:00,14.08
11/13/2024 3:54:00,14.05
11/13/2024 4:04:00,14.03
11/13/2024 4:14:00,14
11/13/2024 4:24:00,13.97
11/13/2024 4:34:00,13.95
11/13/2024 4:44:00,13.91
11/13/2024 4:54:00,13.88
11/13/2024 5:04:00,13.85
11/13/2024 5:14:00,13.83
11/13/2024 5:24:00,13.81
11/13/2024 5:34:00,13.79
11/13/2024 5:44:00,13.76
11/13/2024 5:54:00,13.72
11/13/2024 6:04:00,13.7
11/13/2024 6:14:00,13.67
11/13/2024 6:24:00,13.64
11/13/2024 6:34:00,13.62
11/13/2024 6:44:00,13.59
11/13/2024 6:54:00,13.56
11/13/2024 7:04:00,13.53
11/13/2024 7:14:00,13.5
11/13/2024 7:24:00,13.47
11/13/2024 7:34:00,13.46
11/13/2024 7:44:00,13.42
11/13/2024 7:54:00,13.4
11/13/2024 8:04:00,13.39
11/13/2024 8:14:00,13.38
11/13/2024 8:24:00,13.37
11/13/2024 8:34:00,13.36
11/13/2024 8:44:00,13.37
11/13/2024 8:54:00,13.38
11/13/2024 9:04:00,13.4
11/13/2024 9:14:00,13.42
11/13/2024 9:24:00,13.43
11/13/2024 9:34:00,13.46
11/13/2024 9:44:00,13.49
11/13/2024 9:54:00,13.51
11/13/2024 10:04:00,13.53
11/13/2024 10:14:00,13.57
11/13/2024 10:24:00,13.61
11/13/2024 10:34:00,13.65
11/13/2024 10:44:00,13.71
11/13/2024 10:54:00,13.77
11/13/2024 11:04:00,13.83
11/13/2024 11:14:00,13.88
11/13/2024 11:24:00,13.93
11/13/2024 11:34:00,13.96
11/13/2024 11:44:00,13.99
11/13/2024 11:54:00,14.02
11/13/2024 12:04:00,14.05
11/13/2024 12:14:00,14.07
11/13/2024 12:24:00,14.1
11/13/2024 12:34:00,14.12
11/13/2024 12:44:00,14.14
11/13/2024 12:54:00,14.17
11/13/2024 13:04:00,14.18
11/13/2024 13:14:00,14.21
11/13/2024 13:24:00,14.24
11/13/2024 13:34:00,14.25
11/13/2024 13:44:00,14.27
11/13/2024 13:54:00,14.29
11/13/2024 14:04:00,14.31
11/13/2024 14:14:00,14.32
11/13/2024 14:24:00,14.33
11/13/2024 14:34:00,14.34
11/13/2024 14:44:00,14.35
11/13/2024 14:54:00,14.37
11/13/2024 15:04:00,14.4
11/13/2024 15:14:00,14.41
11/13/2024 15:24:00,14.43
11/13/2024 15:34:00,14.43
11/13/2024 15:44:00,14.44
11/13/2024 15:54:00,14.44
11/13/2024 16:04:00,14.44
11/13/2024 16:14:00,14.44
11/13/2024 16:24:00,14.44
11/13/2024 16:34:00,14.44
11/13/2024 16:44:00,14.44
11/13/2024 16:54:00,14.43
11/13/2024 17:04:00,14.43
11/13/2024 17:14:00,14.44
11/13/2024 17:24:00,14.44
11/13/2024 17:34:00,14.44
11/13/2024 17:44:00,14.44
11/13/2024 17:54:00,14.45
11/13/2024 18:04:00,14.44
11/13/2024 18:14:00,14.43
11/13/2024 18:24:00,14.42
11/13/2024 18:34:00,14.4
11/13/2024 18:44:00,14.38
11/13/2024 18:54:00,14.35
11/13/2024 19:04:00,14.33
11/13/2024 19:14:00,14.31
11/13/2024 19:24:00,14.28
11/13/2024 19:34:00,14.26
11/13/2024 19:44:00,14.23
11/13/2024 19:54:00,14.2
11/13/2024 20:04:00,14.16
11/13/2024 20:14:00,14.14
11/13/2024 20:24:00,14.11
11/13/2024 20:34:00,14.07
11/13/2024 20:44:00,14.03
11/13/2024 20:54:00,14
11/13/2024 21:04:00,13.97
11/13/2024 21:14:00,13.93
11/13/2024 21:24:00,13.9
11/13/2024 21:34:00,13.87
11/13/2024 21:44:00,13.84
11/13/2024 21:54:00,13.82
11/13/2024 22:04:00,13.79
11/13/2024 22:14:00,13.77
11/13/2024 22:24:00,13.76
11/13/2024 22:34:00,13.74
11/13/2024 22:44:00,13.71
11/13/2024 22:54:00,13.68
11/13/2024 23:04:00,13.67
11/13/2024 23:14:00,13.65
11/13/2024 23:24:00,13.64
11/13/2024 23:34:00,13.63
11/13/2024 23:44:00,13.62
11/13/2024 23:54:00,13.61
11/14/2024 0:04:00,13.6
11/14/2024 0:14:00,13.58
11/14/2024 0:24:00,13.56
11/14/2024 0:34:00,13.54
11/14/2024 0:44:00,13.52
11/14/2024 0:54:00,13.5
11/14/2024 1:04:00,13.49
11/14/2024 1:14:00,13.47
11/14/2024 1:24:00,13.45
11/14/2024 1:34:00,13.43
11/14/2024 1:44:00,13.42
11/14/2024 1:54:00,13.39
11/14/2024 2:04:00,13.37
11/14/2024 2:14:00,13.35
11/14/2024 2:24:00,13.33
11/14/2024 2:34:00,13.3
11/14/2024 2:44:00,13.28
11/14/2024 2:54:00,13.25
11/14/2024 3:04:00,13.24
11/14/2024 3:14:00,13.21
11/14/2024 3:24:00,13.19
11/14/2024 3:34:00,13.16
11/14/2024 3:44:00,13.14
11/14/2024 3:54:00,13.12
11/14/2024 4:14:00,13.06
11/14/2024 4:24:00,13.03
11/14/2024 4:34:00,13
11/14/2024 4:44:00,12.97
11/14/2024 4:54:00,12.95
11/14/2024 5:04:00,12.93
11/14/2024 5:14:00,12.91
11/14/2024 5:24:00,12.88
